f_c=200,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_c=200', 'count': 1, 'forms': [{'start_char': 0, 'form': 'f_c=200', 'end_char': 7}], 'relevance': 0.39680421094918256}]"
f_\Delta=9,,False,[]
\frac{1}{2} (1/f_\Delta) = 55.6,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_\\delta', 'count': 1, 'forms': [{'start_char': 15, 'form': 'f_\\Delta', 'end_char': 23}], 'relevance': 0.8191612332153511}, {'tag_name': 'ASPECT', 'parsed_value': '\\frac{1}{2', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\frac{1}{2', 'end_char': 10}], 'relevance': 0.7306188751576073}]"
\frac{1}{2} (1/f_\Delta),,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_\\delta', 'count': 1, 'forms': [{'start_char': 15, 'form': 'f_\\Delta', 'end_char': 23}], 'relevance': 0.8191612332153511}, {'tag_name': 'ASPECT', 'parsed_value': '\\frac{1}{2', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\frac{1}{2', 'end_char': 10}], 'relevance': 0.7306188751576073}]"
x(t),,False,[]
\pm 220,,False,"[{'tag_name': 'ASPECT', 'parsed_value': '\\pm', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\pm', 'end_char': 3}], 'relevance': 0.4726952256736025}]"
\pm 180,,False,"[{'tag_name': 'ASPECT', 'parsed_value': '\\pm', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\pm', 'end_char': 3}], 'relevance': 0.4726952256736025}]"
\pm209,,False,"[{'tag_name': 'ASPECT', 'parsed_value': '\\pm209', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\pm209', 'end_char': 6}], 'relevance': 0.32091319622476255}]"
\pm191,,False,"[{'tag_name': 'ASPECT', 'parsed_value': '\\pm191', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\pm191', 'end_char': 6}], 'relevance': 0.32091319622476255}]"
f_c,,False,[]
v(t),,False,[]
\cos(2 \pi f_c t ),,False,"[{'tag_name': 'ASPECT', 'parsed_value': '\\cos(2 \\pi f_c t', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\cos(2 \\pi f_c t', 'end_char': 16}], 'relevance': 0.8170863313057033}]"
\begin{align*}x(t) =  v(t)   \cos(2 \pi f_c t )\end{align*},,False,"[{'tag_name': 'ASPECT', 'parsed_value': '\\cos(2 \\pi f_c t', 'count': 1, 'forms': [{'start_char': 29, 'form': '\\cos(2 \\pi f_c t', 'end_char': 45}], 'relevance': 0.8170863313057033}, {'tag_name': 'ASPECT', 'parsed_value': '\\begin{align*}x(t', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\begin{align*}x(t', 'end_char': 17}], 'relevance': 0.47993255205041846}, {'tag_name': 'ASPECT', 'parsed_value': '\\end{align', 'count': 1, 'forms': [{'start_char': 47, 'form': '\\end{align', 'end_char': 57}], 'relevance': 0.3909813244502506}]"
"<div class=""row clearBoth"">
									<div class=""thumbnail"">
									  <img id=""fig-beat2"" src=""ITS_FILES/BOOK4/Chapter03/art/beatfig200x9.png"" style=""max-height:200px"">
									  <div class=""caption text-center text-muted"">Beat note with
\(f_c=200\) Hz and \(f_\Delta=9\) Hz. Nulls are now \(\frac{1}{2} (1/f_\Delta) = 55.6\) msec.
apart.</div>
									</div>
								  </div>
The time interval between nulls of the envelope is
\(\frac{1}{2} (1/f_\Delta)\), so the more closely spaced the frequencies of
the sinusoids in <a class=""flink bkeq"" ref=""eq-beatnote""><span ref=""eq-beatnote"" class=""glyphicon glyphicon-option-horizontal"" aria-hidden=""true""></span></a>, the slower the envelope
variation. These figures are simplified somewhat by using cosines
for both terms in <a class=""flink bkeq"" ref=""eq-beatnote""><span ref=""eq-beatnote"" class=""glyphicon glyphicon-option-horizontal"" aria-hidden=""true""></span></a>, but other phase
relationships would give similar patterns. Finally, remember that
the spectrum for \(x(t)\) in Fig.~<a class=""flink bkimg"" ref=""fig-beat1"">&#8251;</a> contains frequency
components at \(\pm 220\) Hz and \(\pm 180\) Hz, while the spectrum
for Fig.~<a class=""flink bkimg"" ref=""fig-beat2"">&#8251;</a> has frequencies \(\pm209\) Hz and \(\pm191\)
Hz.
</div></div>
Musicians use this beating phenomenon as an aid in tuning two
instruments to the same pitch. When two notes are close but not
identical in frequency, the beating phenomenon is heard. As one
pitch is changed to become closer to the other, the effect
disappears, and the two instruments are then &#8220;in tune.&#8221;
<h3>Amplitude Modulation</h3>
 <div class=""panel panel-default"">
								  <div class=""panel-body""><strong>Lab</strong>: #3 AM and FM Sinusoidal Signals</div>
								</div>
 Multiplying sinusoids is also useful in modulation for
communication systems. <span class=""bold highlight"">Amplitude modulation</span> is the process
 of multiplying a low-frequency signal by a
high-frequency sinusoid. It is the technique used to broadcast AM radio: In
fact &#8220;AM&#8221; is just  the abbreviation for amplitude modulation.
The AM signal is a product of the form
 <div class=""equation"" id=""eq-am-modulation"">\(x(t) =  v(t)   \cos(2 \pi f_c t )\)</div>
 where it is assumed that the frequency of the cosine
term (\(f_c\) Hz) is much higher than any frequencies contained in
the spectrum of \(v(t)\),  which represents the voice or music
signal to be transmitted. The cosine wave \(\cos(2 \pi f_c t )\)
in <a class=""flink bkeq"" ref=""eq-am-modulation""><span ref=""eq-am-modulation"" class=""glyphicon glyphicon-option-horizontal"" aria-hidden=""true""></span></a> is called the 
<i>carrier signal</i>, and its frequency is called the <i>carrier
frequency</i>.",,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_\\delta', 'count': 1, 'forms': [{'start_char': 314, 'form': 'f_\\Delta', 'end_char': 322}], 'relevance': 0.8191612332153511}, {'tag_name': 'ASPECT', 'parsed_value': '\\cos(2 \\pi f_c t', 'count': 1, 'forms': [{'start_char': 2264, 'form': '\\cos(2 \\pi f_c t', 'end_char': 2280}], 'relevance': 0.8170863313057033}, {'tag_name': 'ASPECT', 'parsed_value': 'class=""glyphicon glyphicon', 'count': 3, 'forms': [{'start_char': 599, 'form': 'class=""glyphicon glyphicon', 'end_char': 625}, {'start_char': 851, 'form': 'class=""glyphicon glyphicon', 'end_char': 877}, {'start_char': 2622, 'form': 'class=""glyphicon glyphicon', 'end_char': 2648}], 'relevance': 0.6319062290193951}, {'tag_name': 'ASPECT', 'parsed_value': 'class=""flink bkeq', 'count': 3, 'forms': [{'start_char': 538, 'form': 'class=""flink bkeq', 'end_char': 555}, {'start_char': 790, 'form': 'class=""flink bkeq', 'end_char': 807}, {'start_char': 2551, 'form': 'class=""flink bkeq', 'end_char': 2568}], 'relevance': 0.6319062290193951}, {'tag_name': 'ASPECT', 'parsed_value': 'class=""panel panel', 'count': 1, 'forms': [{'start_char': 1671, 'form': 'class=""panel panel', 'end_char': 1689}], 'relevance': 0.628776376460215}, {'tag_name': 'ASPECT', 'parsed_value': 'frequency', 'count': 7, 'forms': [{'start_char': 502, 'form': 'frequencies', 'end_char': 513}, {'start_char': 1107, 'form': 'frequency', 'end_char': 1116}, {'start_char': 1251, 'form': 'frequencies', 'end_char': 1262}, {'start_char': 1453, 'form': 'frequency', 'end_char': 1462}, {'start_char': 2322, 'form': 'frequency', 'end_char': 2331}, {'start_char': 2389, 'form': 'frequencies', 'end_char': 2400}, {'start_char': 2746, 'form': 'frequency', 'end_char': 2755}], 'relevance': 0.6036382944042591}, {'tag_name': 'ASPECT', 'parsed_value': 'spectrum', 'count': 2, 'forms': [{'start_char': 1017, 'form': 'spectrum', 'end_char': 1025}, {'start_char': 1177, 'form': 'spectrum', 'end_char': 1185}], 'relevance': 0.5718013358680853}, {'tag_name': 'ASPECT', 'parsed_value': 'signal', 'count': 1, 'forms': [{'start_char': 2479, 'form': 'signal', 'end_char': 2485}], 'relevance': 0.5333072951746883}, {'tag_name': 'ASPECT', 'parsed_value': 'hz', 'count': 6, 'forms': [{'start_char': 257, 'form': 'Hz', 'end_char': 259}, {'start_char': 279, 'form': 'Hz', 'end_char': 281}, {'start_char': 1144, 'form': 'Hz', 'end_char': 1146}, {'start_char': 1163, 'form': 'Hz', 'end_char': 1165}, {'start_char': 1274, 'form': 'Hz', 'end_char': 1276}, {'start_char': 2361, 'form': 'Hz', 'end_char': 2363}], 'relevance': 0.5198013285997853}, {'tag_name': 'ASPECT', 'parsed_value': 'am radio', 'count': 1, 'forms': [{'start_char': 2073, 'form': 'AM radio', 'end_char': 2081}], 'relevance': 0.4719726786480338}]"
v(t),,False,[]
"With our basic knowledge of the spectrum at this point, the form
of \(v(t)\) in <a class=""flink bkeq"" ref=""eq-am-modulation""><span ref=""eq-am-modulation"" class=""glyphicon glyphicon-option-horizontal"" aria-hidden=""true""></span></a> must be restricted to be a
sum of sinusoids, but that is sufficient to understand how the
modulation process works.",,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'class=""glyphicon glyphicon', 'count': 1, 'forms': [{'start_char': 155, 'form': 'class=""glyphicon glyphicon', 'end_char': 181}], 'relevance': 0.6319062290193951}, {'tag_name': 'ASPECT', 'parsed_value': 'class=""flink bkeq', 'count': 1, 'forms': [{'start_char': 84, 'form': 'class=""flink bkeq', 'end_char': 101}], 'relevance': 0.6319062290193951}, {'tag_name': 'ASPECT', 'parsed_value': 'spectrum', 'count': 1, 'forms': [{'start_char': 32, 'form': 'spectrum', 'end_char': 40}], 'relevance': 0.5718013358680853}, {'tag_name': 'ASPECT', 'parsed_value': 'aria', 'count': 1, 'forms': [{'start_char': 201, 'form': 'aria', 'end_char': 205}], 'relevance': 0.39209073923681637}, {'tag_name': 'ASPECT', 'parsed_value': 'option', 'count': 1, 'forms': [{'start_char': 182, 'form': 'option', 'end_char': 188}], 'relevance': 0.36065985367423037}, {'tag_name': 'ASPECT', 'parsed_value': 'sufficient to understand', 'count': 1, 'forms': [{'start_char': 290, 'form': 'sufficient to understand', 'end_char': 314}], 'relevance': 0.33602923875644897}, {'tag_name': 'ASPECT', 'parsed_value': 'sum of sinusoids', 'count': 1, 'forms': [{'start_char': 260, 'form': 'sum of sinusoids', 'end_char': 276}], 'relevance': 0.3178278273052277}, {'tag_name': 'ASPECT', 'parsed_value': 'modulation""><span ref=""eq', 'count': 1, 'forms': [{'start_char': 114, 'form': 'modulation""><span ref=""eq', 'end_char': 139}], 'relevance': 0.3139328474541784}, {'tag_name': 'ASPECT', 'parsed_value': 'form', 'count': 1, 'forms': [{'start_char': 60, 'form': 'form', 'end_char': 64}], 'relevance': 0.3073610738319468}, {'tag_name': 'ASPECT', 'parsed_value': 'modulation process', 'count': 1, 'forms': [{'start_char': 324, 'form': 'modulation process', 'end_char': 342}], 'relevance': 0.301901592285409}]"
v(t) = 5 + 4 \cos( 40\pi t ),,False,[]
f_c = 200,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_c', 'count': 1, 'forms': [{'start_char': 0, 'form': 'f_c', 'end_char': 3}], 'relevance': 0.4489209883918944}]"
x(t),,False,[]
v(t),,False,[]
"\begin{align*}x(t) = \left[ 5 + 4 \cos( 40\pi t )
\right]\thinspace \cos(400 \pi t )\end{align*}",,False,"[{'tag_name': 'ASPECT', 'parsed_value': '\\right]\\thinspace \\cos(400 \\pi t', 'count': 1, 'forms': [{'start_char': 51, 'form': '\\right]\\thinspace \\cos(400 \\pi t', 'end_char': 83}], 'relevance': 0.40680553182390355}, {'tag_name': 'ASPECT', 'parsed_value': '\\end{align', 'count': 1, 'forms': [{'start_char': 85, 'form': '\\end{align', 'end_char': 95}], 'relevance': 0.31382631487322243}, {'tag_name': 'ASPECT', 'parsed_value': '\\begin{align*}x(t', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\begin{align*}x(t', 'end_char': 17}], 'relevance': 0.3097424908381596}]"
"<div class=""panel panel-default""><div class=""panel-heading""><strong>EXAMPLE:</strong>&nbsp; Amplitude Modulation</div><div class=""panel-body"">
If we let \(v(t) = 5 + 4 \cos( 40\pi t )\) and \(f_c = 200\) Hz,
then the AM signal is a multiplication similar to the beat signal:
 <div class=""equation"" id=""eq-multiply-cosines"">\(x(t) = \left[ 5 + 4 \cos( 40\pi t )
\right]\thinspace \cos(400 \pi t )\)</div>
  A plot of this signal is given in
Fig.~<a class=""flink bkimg"" ref=""fig-amfig"">&#8251;</a>, where it can be seen that the effect of
multiplying the higher-frequency sinusoid (200 Hz) by the
lower-frequency sinusoid (at 20 Hz) is to &#8220;modulate&#8221; (or change)
the amplitude envelope of the carrier waveform&ndash;-hence the name
amplitude modulation for a signal like \(x(t)\).
 </div></div>
 The primary difference between this AM signal and the beat signal
is that the envelope never goes to zero. This is because the DC
component (5) is greater than the amplitude (4) of the 20-Hz
component. When the carrier frequency becomes very high compared
to the frequencies in \(v(t)\) as in Fig.~<a class=""flink bkimg"" ref=""fig-amfig700"">&#8251;</a>, it is
possible to see the outline of the modulating cosine without
drawing the envelope signal explicitly. This characteristic
simplifies the implementation of a detector circuit in AM
broadcast receivers.",,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'fig.~<a class=""flink', 'count': 2, 'forms': [{'start_char': 446, 'form': 'Fig.~<a class=""flink', 'end_char': 466}, {'start_char': 1114, 'form': 'Fig.~<a class=""flink', 'end_char': 1134}], 'relevance': 0.48555995093940696}, {'tag_name': 'ASPECT', 'parsed_value': 'class=""panel panel', 'count': 1, 'forms': [{'start_char': 5, 'form': 'class=""panel panel', 'end_char': 23}], 'relevance': 0.4768906221705807}, {'tag_name': 'ASPECT', 'parsed_value': 'hz', 'count': 3, 'forms': [{'start_char': 205, 'form': 'Hz', 'end_char': 207}, {'start_char': 591, 'form': 'Hz', 'end_char': 593}, {'start_char': 635, 'form': 'Hz', 'end_char': 637}], 'relevance': 0.4518390522305932}, {'tag_name': 'ASPECT', 'parsed_value': 'default""><div class=""panel', 'count': 1, 'forms': [{'start_char': 24, 'form': 'default""><div class=""panel', 'end_char': 50}], 'relevance': 0.41108512529951907}, {'tag_name': 'ASPECT', 'parsed_value': '\\right]\\thinspace \\cos(400 \\pi t', 'count': 1, 'forms': [{'start_char': 365, 'form': '\\right]\\thinspace \\cos(400 \\pi t', 'end_char': 397}], 'relevance': 0.40680553182390355}, {'tag_name': 'OPINION', 'parsed_value': 'given signal', 'count': 1, 'forms': [{'start_char': 426, 'form': 'signal is given', 'end_char': 441}], 'relevance': 0.3823903038111729}, {'tag_name': 'ASPECT', 'parsed_value': 'frequency', 'count': 1, 'forms': [{'start_char': 1084, 'form': 'frequencies', 'end_char': 1095}], 'relevance': 0.37955227309488615}, {'tag_name': 'ASPECT', 'parsed_value': 'signal', 'count': 2, 'forms': [{'start_char': 426, 'form': 'signal', 'end_char': 432}, {'start_char': 778, 'form': 'signal', 'end_char': 784}], 'relevance': 0.3498817209314378}, {'tag_name': 'ASPECT', 'parsed_value': '40\\pi t', 'count': 1, 'forms': [{'start_char': 175, 'form': '40\\pi t', 'end_char': 182}], 'relevance': 0.3401197473129993}, {'tag_name': 'ASPECT', 'parsed_value': 'div class=""equation', 'count': 1, 'forms': [{'start_char': 280, 'form': 'div class=""equation', 'end_char': 299}], 'relevance': 0.33607340530045726}]"
"Chapter03/art/AMfig200x20 ~ AM signal $f_c=200$ Hz and
$f_\Delta=20$ Hz. The modulating signal has been superimposed as a
light colored line to show its effect.",,False,"[{'tag_name': 'OPINION', 'parsed_value': 'colored line', 'count': 1, 'forms': [{'start_char': 130, 'form': 'colored line', 'end_char': 142}], 'relevance': 0.7848921313447295}, {'tag_name': 'ASPECT', 'parsed_value': 'hz', 'count': 2, 'forms': [{'start_char': 48, 'form': 'Hz', 'end_char': 50}, {'start_char': 70, 'form': 'Hz', 'end_char': 72}], 'relevance': 0.4518390522305932}, {'tag_name': 'ASPECT', 'parsed_value': 'f_\\delta=20', 'count': 1, 'forms': [{'start_char': 57, 'form': 'f_\\Delta=20', 'end_char': 68}], 'relevance': 0.4345214970225385}, {'tag_name': 'ASPECT', 'parsed_value': 'modulating signal', 'count': 1, 'forms': [{'start_char': 78, 'form': 'modulating signal', 'end_char': 95}], 'relevance': 0.3953044203761563}, {'tag_name': 'ASPECT', 'parsed_value': 'art', 'count': 1, 'forms': [{'start_char': 10, 'form': 'art', 'end_char': 13}], 'relevance': 0.37534236147500194}, {'tag_name': 'ASPECT', 'parsed_value': 'chapter03', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Chapter03', 'end_char': 9}], 'relevance': 0.37534236147500194}, {'tag_name': 'ASPECT', 'parsed_value': 'am', 'count': 1, 'forms': [{'start_char': 28, 'form': 'AM', 'end_char': 30}], 'relevance': 0.3101792842156118}, {'tag_name': 'ASPECT', 'parsed_value': 'line', 'count': 1, 'forms': [{'start_char': 138, 'form': 'line', 'end_char': 142}], 'relevance': 0.3057005716882242}, {'tag_name': 'ASPECT', 'parsed_value': 'light', 'count': 1, 'forms': [{'start_char': 124, 'form': 'light', 'end_char': 129}], 'relevance': 0.30117232923407483}, {'tag_name': 'ASPECT', 'parsed_value': 'effect', 'count': 1, 'forms': [{'start_char': 155, 'form': 'effect', 'end_char': 161}], 'relevance': 0.29851566398715024}]"
"Chapter03/art/AMfig700x20 ~ AM signal $f_c=200$ Hz and
$f_\Delta=20$ Hz. The modulating signal has been superimposed as a
light colored line to show its effect.",,False,"[{'tag_name': 'OPINION', 'parsed_value': 'colored line', 'count': 1, 'forms': [{'start_char': 130, 'form': 'colored line', 'end_char': 142}], 'relevance': 0.7848921313447295}, {'tag_name': 'ASPECT', 'parsed_value': 'hz', 'count': 2, 'forms': [{'start_char': 48, 'form': 'Hz', 'end_char': 50}, {'start_char': 70, 'form': 'Hz', 'end_char': 72}], 'relevance': 0.4518390522305932}, {'tag_name': 'ASPECT', 'parsed_value': 'f_\\delta=20', 'count': 1, 'forms': [{'start_char': 57, 'form': 'f_\\Delta=20', 'end_char': 68}], 'relevance': 0.4345214970225385}, {'tag_name': 'ASPECT', 'parsed_value': 'modulating signal', 'count': 1, 'forms': [{'start_char': 78, 'form': 'modulating signal', 'end_char': 95}], 'relevance': 0.3953044203761563}, {'tag_name': 'ASPECT', 'parsed_value': 'art', 'count': 1, 'forms': [{'start_char': 10, 'form': 'art', 'end_char': 13}], 'relevance': 0.37534236147500194}, {'tag_name': 'ASPECT', 'parsed_value': 'chapter03', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Chapter03', 'end_char': 9}], 'relevance': 0.37534236147500194}, {'tag_name': 'ASPECT', 'parsed_value': 'am', 'count': 1, 'forms': [{'start_char': 28, 'form': 'AM', 'end_char': 30}], 'relevance': 0.3101792842156118}, {'tag_name': 'ASPECT', 'parsed_value': 'line', 'count': 1, 'forms': [{'start_char': 138, 'form': 'line', 'end_char': 142}], 'relevance': 0.3057005716882242}, {'tag_name': 'ASPECT', 'parsed_value': 'light', 'count': 1, 'forms': [{'start_char': 124, 'form': 'light', 'end_char': 129}], 'relevance': 0.30117232923407483}, {'tag_name': 'ASPECT', 'parsed_value': 'effect', 'count': 1, 'forms': [{'start_char': 155, 'form': 'effect', 'end_char': 161}], 'relevance': 0.29851566398715024}]"
"Chapter03/art/spectrumAM ~ AM signal $f_c=200$ Hz and
$f_\Delta=20$ Hz. The modulating signal has been superimposed as a
light colored line to show its effect.",,False,"[{'tag_name': 'OPINION', 'parsed_value': 'colored line', 'count': 1, 'forms': [{'start_char': 129, 'form': 'colored line', 'end_char': 141}], 'relevance': 0.7848921313447295}, {'tag_name': 'ASPECT', 'parsed_value': 'hz', 'count': 2, 'forms': [{'start_char': 47, 'form': 'Hz', 'end_char': 49}, {'start_char': 69, 'form': 'Hz', 'end_char': 71}], 'relevance': 0.4518390522305932}, {'tag_name': 'ASPECT', 'parsed_value': 'f_\\delta=20', 'count': 1, 'forms': [{'start_char': 56, 'form': 'f_\\Delta=20', 'end_char': 67}], 'relevance': 0.4345214970225385}, {'tag_name': 'ASPECT', 'parsed_value': 'modulating signal', 'count': 1, 'forms': [{'start_char': 77, 'form': 'modulating signal', 'end_char': 94}], 'relevance': 0.3953044203761563}, {'tag_name': 'ASPECT', 'parsed_value': 'art', 'count': 1, 'forms': [{'start_char': 10, 'form': 'art', 'end_char': 13}], 'relevance': 0.37534236147500194}, {'tag_name': 'ASPECT', 'parsed_value': 'chapter03', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Chapter03', 'end_char': 9}], 'relevance': 0.37534236147500194}, {'tag_name': 'ASPECT', 'parsed_value': 'am', 'count': 1, 'forms': [{'start_char': 27, 'form': 'AM', 'end_char': 29}], 'relevance': 0.3101792842156118}, {'tag_name': 'ASPECT', 'parsed_value': 'line', 'count': 1, 'forms': [{'start_char': 137, 'form': 'line', 'end_char': 141}], 'relevance': 0.3057005716882242}, {'tag_name': 'ASPECT', 'parsed_value': 'light', 'count': 1, 'forms': [{'start_char': 123, 'form': 'light', 'end_char': 128}], 'relevance': 0.30117232923407483}, {'tag_name': 'ASPECT', 'parsed_value': 'effect', 'count': 1, 'forms': [{'start_char': 154, 'form': 'effect', 'end_char': 160}], 'relevance': 0.29851566398715024}]"
f_c=200,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_c=200', 'count': 1, 'forms': [{'start_char': 0, 'form': 'f_c=200', 'end_char': 7}], 'relevance': 0.39312368587873436}]"
f_\Delta=20,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_\\delta=20', 'count': 1, 'forms': [{'start_char': 0, 'form': 'f_\\Delta=20', 'end_char': 11}], 'relevance': 0.4345214970225385}]"
f_c=200,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_c=200', 'count': 1, 'forms': [{'start_char': 0, 'form': 'f_c=200', 'end_char': 7}], 'relevance': 0.39312368587873436}]"
f_\Delta=20,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_\\delta=20', 'count': 1, 'forms': [{'start_char': 0, 'form': 'f_\\Delta=20', 'end_char': 11}], 'relevance': 0.4345214970225385}]"
f = f_c,,False,[]
f_c=200,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_c=200', 'count': 1, 'forms': [{'start_char': 0, 'form': 'f_c=200', 'end_char': 7}], 'relevance': 0.39312368587873436}]"
f_\Delta=20,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_\\delta=20', 'count': 1, 'forms': [{'start_char': 0, 'form': 'f_\\Delta=20', 'end_char': 11}], 'relevance': 0.4345214970225385}]"
x(t),,False,[]
\pm 220,,False,"[{'tag_name': 'ASPECT', 'parsed_value': '\\pm', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\pm', 'end_char': 3}], 'relevance': 0.9244260982230292}]"
\pm 180,,False,"[{'tag_name': 'ASPECT', 'parsed_value': '\\pm', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\pm', 'end_char': 3}], 'relevance': 0.9244260982230292}]"
\pm 200,,False,"[{'tag_name': 'ASPECT', 'parsed_value': '\\pm', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\pm', 'end_char': 3}], 'relevance': 0.9244260982230292}]"
x(t),,False,[]
f = f_c,,False,[]
f = -f_c,,False,[]
v(t),,False,[]
\begin{align*}x(t) =  5\cos(400 \pi t) + 4 \cos( 40\pi t )  \cos(400 \pi t )\end{align*},,False,"[{'tag_name': 'ASPECT', 'parsed_value': '\\cos(400 \\pi t', 'count': 1, 'forms': [{'start_char': 60, 'form': '\\cos(400 \\pi t', 'end_char': 74}], 'relevance': 0.35026801494213344}, {'tag_name': 'ASPECT', 'parsed_value': '40\\pi t', 'count': 1, 'forms': [{'start_char': 49, 'form': '40\\pi t', 'end_char': 56}], 'relevance': 0.3401197473129993}, {'tag_name': 'ASPECT', 'parsed_value': '\\pi t', 'count': 1, 'forms': [{'start_char': 32, 'form': '\\pi t', 'end_char': 37}], 'relevance': 0.3279456740412473}, {'tag_name': 'ASPECT', 'parsed_value': '\\end{align', 'count': 1, 'forms': [{'start_char': 76, 'form': '\\end{align', 'end_char': 86}], 'relevance': 0.31382631487322243}, {'tag_name': 'ASPECT', 'parsed_value': '\\begin{align*}x(t', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\begin{align*}x(t', 'end_char': 17}], 'relevance': 0.3097424908381596}]"
"\begin{align*}x(t) =& \frac{5}{2} e^{ j 400\pi t }
     +  e^{ j 440\pi t } +  e^{ j 360\pi t }\\
     & + \frac{5}{2} e^{ -j 400\pi t }
     +  e^{ -j 440\pi t } +  e^{ -j 360\pi t }\end{align*}",,False,"[{'tag_name': 'ASPECT', 'parsed_value': '\\end{align', 'count': 1, 'forms': [{'start_char': 186, 'form': '\\end{align', 'end_char': 196}], 'relevance': 0.31382631487322243}, {'tag_name': 'ASPECT', 'parsed_value': '\\begin{align*}x(t', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\begin{align*}x(t', 'end_char': 17}], 'relevance': 0.3097424908381596}, {'tag_name': 'ASPECT', 'parsed_value': 'j 360\\pi t', 'count': 1, 'forms': [{'start_char': 84, 'form': 'j 360\\pi t', 'end_char': 94}], 'relevance': 0.2989348572275514}, {'tag_name': 'ASPECT', 'parsed_value': 'j 400\\pi t', 'count': 1, 'forms': [{'start_char': 38, 'form': 'j 400\\pi t', 'end_char': 48}], 'relevance': 0.2989348572275514}, {'tag_name': 'ASPECT', 'parsed_value': 'j 440\\pi t', 'count': 1, 'forms': [{'start_char': 64, 'form': 'j 440\\pi t', 'end_char': 74}], 'relevance': 0.2989348572275514}, {'tag_name': 'ASPECT', 'parsed_value': '400\\pi t', 'count': 1, 'forms': [{'start_char': 128, 'form': '400\\pi t', 'end_char': 136}], 'relevance': 0.2878416445767301}, {'tag_name': 'ASPECT', 'parsed_value': '360\\pi t', 'count': 1, 'forms': [{'start_char': 176, 'form': '360\\pi t', 'end_char': 184}], 'relevance': 0.2878416445767301}, {'tag_name': 'ASPECT', 'parsed_value': '440\\pi t', 'count': 1, 'forms': [{'start_char': 155, 'form': '440\\pi t', 'end_char': 163}], 'relevance': 0.2878416445767301}, {'tag_name': 'ASPECT', 'parsed_value': '\\frac{5}{2', 'count': 2, 'forms': [{'start_char': 22, 'form': '\\frac{5}{2', 'end_char': 32}, {'start_char': 109, 'form': '\\frac{5}{2', 'end_char': 119}], 'relevance': 0.2767484319259088}]"
